GENE PRODUCT DB	GENE PRODUCT ID	SYMBOL	QUALIFIER	GO TERM	GO NAME	ECO ID	GO EVIDENCE CODE	REFERENCE	WITH/FROM	TAXON ID	ASSIGNED BY	ANNOTATION EXTENSION	GO ASPECT
UniProtKB	A0A3B2WD26	Dazl	involved_in	GO:0007281	germ cell development	ECO:0000256	IEA	GO_REF:0000002	InterPro:IPR034779	10090	InterPro		P
UniProtKB	A0A3Q4EGN8	Cabyr	involved_in	GO:0048240	sperm capacitation	ECO:0000256	IEA	GO_REF:0000002	InterPro:IPR038848	10090	InterPro		P
UniProtKB	A0A494BAH2	Catsperz	involved_in	GO:0048240	sperm capacitation	ECO:0000256	IEA	GO_REF:0000002	InterPro:IPR039019	10090	InterPro		P
UniProtKB	A0A494BBE0	Catsperz	involved_in	GO:0048240	sperm capacitation	ECO:0000256	IEA	GO_REF:0000002	InterPro:IPR039019	10090	InterPro		P
UniProtKB	A0A571BD55	Btbd35f26	involved_in	GO:0007281	germ cell development	ECO:0000256	IEA	GO_REF:0000002	InterPro:IPR043380	10090	InterPro		P
UniProtKB	A0A571BEF3	Btbd35f1	involved_in	GO:0007281	germ cell development	ECO:0000256	IEA	GO_REF:0000002	InterPro:IPR043380	10090	InterPro		P
UniProtKB	A0A571BG45	Btbd35f25	involved_in	GO:0007281	germ cell development	ECO:0000256	IEA	GO_REF:0000002	InterPro:IPR043380	10090	InterPro		P
UniProtKB	A0A571BG86	Btbd35f8	involved_in	GO:0007281	germ cell development	ECO:0000256	IEA	GO_REF:0000002	InterPro:IPR043380	10090	InterPro		P
UniProtKB	A0A5K7RLP0	Meiosin	involved_in	GO:0048477	oogenesis	ECO:0000315	IMP	PMID:32032549		10090	UniProt		P
UniProtKB	A2A5N3	Pabpc1l	acts_upstream_of_or_within	GO:0001556	oocyte maturation	ECO:0000314	IDA	PMID:26134869		10090	MGI		P
UniProtKB	A2A5N3	Pabpc1l	acts_upstream_of_or_within	GO:0001556	oocyte maturation	ECO:0000315	IMP	PMID:22621333	MGI:MGI:5437740	10090	MGI		P
UniProtKB	A2A8L1	Chd5	involved_in	GO:0035093	spermatogenesis, exchange of chromosomal proteins	ECO:0000315	IMP	PMID:24252660		10090	UniProt		P
UniProtKB	A2AG06	Meioc	involved_in	GO:0048599	oocyte development	ECO:0000315	IMP	PMID:26742488		10090	UniProt		P
UniProtKB	A2AG06	Meioc	involved_in	GO:0048599	oocyte development	ECO:0000315	IMP	PMID:28380054		10090	UniProt		P
UniProtKB	A2AG06	Meioc	involved_in	GO:0007286	spermatid development	ECO:0000315	IMP	PMID:28380054		10090	UniProt		P
UniProtKB	A2AI93	Dmrtc1b	involved_in	GO:0007281	germ cell development	ECO:0000318	IBA	PMID:21873635	MGI:MGI:1354733|MGI:MGI:1918491|PANTHER:PTN002643247|ZFIN:ZDB-GENE-050511-1	10090	GO_Central		P
UniProtKB	A2AL36	Cntrl	acts_upstream_of_or_within	GO:0048132	female germ-line stem cell asymmetric division	ECO:0006051	IMP	PMID:28075662		10090	MGI	occurs_in(CL:0000654)	P
UniProtKB	A2ARP9	Catsper2	involved_in	GO:0048240	sperm capacitation	ECO:0000318	IBA	PMID:21873635	MGI:MGI:2387404|PANTHER:PTN002467465	10090	GO_Central		P
UniProtKB	A2ARP9	Catsper2	acts_upstream_of_or_within	GO:0048240	sperm capacitation	ECO:0000315	IMP	PMID:14657366	MGI:MGI:2683843	10090	MGI		P
UniProtKB	A2ARZ3	Fsip2	acts_upstream_of_or_within	GO:0007288	sperm axoneme assembly	ECO:0000266	ISO	GO_REF:0000096	UniProtKB:Q5CZC0	10090	MGI		P
UniProtKB	A2ARZ3	Fsip2	involved_in	GO:0007288	sperm axoneme assembly	ECO:0000265	IEA	GO_REF:0000107	UniProtKB:Q5CZC0|ensembl:ENSP00000401306	10090	Ensembl		P
UniProtKB	A2BFZ7	Btbd35f11	involved_in	GO:0007281	germ cell development	ECO:0000256	IEA	GO_REF:0000002	InterPro:IPR043380	10090	InterPro		P
UniProtKB	A2BH01	Gm14692	involved_in	GO:0007286	spermatid development	ECO:0000318	IBA	PMID:21873635	MGI:MGI:1922390|PANTHER:PTN001064565	10090	GO_Central		P
UniProtKB	A2BHG6	Btbd35f7	involved_in	GO:0007281	germ cell development	ECO:0000256	IEA	GO_REF:0000002	InterPro:IPR043380	10090	InterPro		P
UniProtKB	A2BI40	Xlr4a	involved_in	GO:0007286	spermatid development	ECO:0000318	IBA	PMID:21873635	MGI:MGI:1922390|PANTHER:PTN001064565	10090	GO_Central		P
UniProtKB	A2BI41	Xlr4a	involved_in	GO:0007286	spermatid development	ECO:0000318	IBA	PMID:21873635	MGI:MGI:1922390|PANTHER:PTN001064565	10090	GO_Central		P
UniProtKB	A2BI42	Xlr4a	involved_in	GO:0007286	spermatid development	ECO:0000318	IBA	PMID:21873635	MGI:MGI:1922390|PANTHER:PTN001064565	10090	GO_Central		P
UniProtKB	A2BI45	Xlr5a	involved_in	GO:0007286	spermatid development	ECO:0000318	IBA	PMID:21873635	MGI:MGI:1922390|PANTHER:PTN001064565	10090	GO_Central		P
UniProtKB	A2BI46	Xlr5a	involved_in	GO:0007286	spermatid development	ECO:0000318	IBA	PMID:21873635	MGI:MGI:1922390|PANTHER:PTN001064565	10090	GO_Central		P
UniProtKB	A2BI49	Xlr5b	involved_in	GO:0007286	spermatid development	ECO:0000318	IBA	PMID:21873635	MGI:MGI:1922390|PANTHER:PTN001064565	10090	GO_Central		P
UniProtKB	A2BI50	Xlr5b	involved_in	GO:0007286	spermatid development	ECO:0000318	IBA	PMID:21873635	MGI:MGI:1922390|PANTHER:PTN001064565	10090	GO_Central		P
UniProtKB	A2CFD5	Btbd35f28	involved_in	GO:0007281	germ cell development	ECO:0000256	IEA	GO_REF:0000002	InterPro:IPR043380	10090	InterPro		P
UniProtKB	A2CG71	Btbd35f20	involved_in	GO:0007281	germ cell development	ECO:0000256	IEA	GO_REF:0000002	InterPro:IPR043380	10090	InterPro		P
UniProtKB	A2CG92	Btbd35f10	involved_in	GO:0007281	germ cell development	ECO:0000256	IEA	GO_REF:0000002	InterPro:IPR043380	10090	InterPro		P
UniProtKB	A2CGC2	Btbd35f4	involved_in	GO:0007281	germ cell development	ECO:0000256	IEA	GO_REF:0000002	InterPro:IPR043380	10090	InterPro		P
UniProtKB	A2RTF1	Catsperb	acts_upstream_of_or_within	GO:0048240	sperm capacitation	ECO:0000304	TAS	PMID:18689890		10090	MGI	occurs_in(EMAPA:17972)	P
UniProtKB	A3KGV1	Odf2	involved_in	GO:0007286	spermatid development	ECO:0000265	IEA	GO_REF:0000107	UniProtKB:Q6AYX5|ensembl:ENSRNOP00000041336	10090	Ensembl		P
UniProtKB	A3KMN0	Zbtb16	acts_upstream_of_or_within	GO:0048133	male germ-line stem cell asymmetric division	ECO:0000315	IMP	PMID:15156143	MGI:MGI:2182708	10090	MGI		P
UniProtKB	A3KMN0	Zbtb16	acts_upstream_of_or_within	GO:0048133	male germ-line stem cell asymmetric division	ECO:0000315	IMP	PMID:15156142	MGI:MGI:1856943	10090	MGI		P
UniProtKB	A6X8I0	Gm1993	involved_in	GO:0007286	spermatid development	ECO:0000318	IBA	PMID:21873635	MGI:MGI:1922390|PANTHER:PTN001064565	10090	GO_Central		P
UniProtKB	A6X8J1	Gm16405	involved_in	GO:0007286	spermatid development	ECO:0000318	IBA	PMID:21873635	MGI:MGI:1922390|PANTHER:PTN001064565	10090	GO_Central		P
UniProtKB	B1AX27	Dmrtc1c1	involved_in	GO:0007281	germ cell development	ECO:0000318	IBA	PMID:21873635	MGI:MGI:1354733|MGI:MGI:1918491|PANTHER:PTN002643247|ZFIN:ZDB-GENE-050511-1	10090	GO_Central		P
UniProtKB	B1AZA0	Gm14525	involved_in	GO:0007286	spermatid development	ECO:0000318	IBA	PMID:21873635	MGI:MGI:1922390|PANTHER:PTN001064565	10090	GO_Central		P
UniProtKB	B1B0R1	Gm2012	involved_in	GO:0007286	spermatid development	ECO:0000318	IBA	PMID:21873635	MGI:MGI:1922390|PANTHER:PTN001064565	10090	GO_Central		P
UniProtKB	B1B0R4	Xlr4b	involved_in	GO:0007286	spermatid development	ECO:0000318	IBA	PMID:21873635	MGI:MGI:1922390|PANTHER:PTN001064565	10090	GO_Central		P
UniProtKB	B1B0R5	Xlr4b	involved_in	GO:0007286	spermatid development	ECO:0000318	IBA	PMID:21873635	MGI:MGI:1922390|PANTHER:PTN001064565	10090	GO_Central		P
UniProtKB	B1B0V2	Ezhip	acts_upstream_of_or_within	GO:0048599	oocyte development	ECO:0000315	IMP	PMID:31451685	MGI:MGI:6404408	10090	MGI		P
UniProtKB	B2RR83	Ythdc2	involved_in	GO:0007286	spermatid development	ECO:0000315	IMP	PMID:29360036		10090	UniProt		P
UniProtKB	B2RR83	Ythdc2	involved_in	GO:0007286	spermatid development	ECO:0000315	IMP	PMID:29087293		10090	UniProt		P
UniProtKB	B2RR83	Ythdc2	involved_in	GO:0007286	spermatid development	ECO:0000315	IMP	PMID:29033321		10090	UniProt		P
UniProtKB	B2RR83	Ythdc2	involved_in	GO:0048599	oocyte development	ECO:0000315	IMP	PMID:29360036		10090	UniProt		P
UniProtKB	B2RR83	Ythdc2	involved_in	GO:0048599	oocyte development	ECO:0000315	IMP	PMID:29087293		10090	UniProt		P
UniProtKB	B2RR83	Ythdc2	involved_in	GO:0048599	oocyte development	ECO:0000315	IMP	PMID:29033321		10090	UniProt		P
UniProtKB	B2RR83	Ythdc2	involved_in	GO:0048477	oogenesis	ECO:0000322	IEA	GO_REF:0000043	UniProtKB-KW:KW-0896	10090	UniProt		P
UniProtKB	B2RR84	Pde3a	involved_in	GO:0001556	oocyte maturation	ECO:0000265	IEA	GO_REF:0000107	UniProtKB:Q62865|ensembl:ENSRNOP00000032282	10090	Ensembl		P
UniProtKB	B2RUF0	Ybx2	involved_in	GO:0048599	oocyte development	ECO:0000265	IEA	GO_REF:0000107	UniProtKB:D4A3P0|ensembl:ENSRNOP00000023003	10090	Ensembl		P
UniProtKB	B2RX14	Tut4	involved_in	GO:0001556	oocyte maturation	ECO:0000315	IMP	PMID:28792939		10090	UniProt		P
UniProtKB	B2RXY9	Pabpc1l	acts_upstream_of_or_within	GO:0001556	oocyte maturation	ECO:0000314	IDA	PMID:26134869		10090	MGI		P
UniProtKB	B2RXY9	Pabpc1l	acts_upstream_of_or_within	GO:0001556	oocyte maturation	ECO:0000315	IMP	PMID:22621333	MGI:MGI:5437740	10090	MGI		P
UniProtKB	B8JKF6	Btbd35f13	involved_in	GO:0007281	germ cell development	ECO:0000256	IEA	GO_REF:0000002	InterPro:IPR043380	10090	InterPro		P
UniProtKB	B9EHQ4	Angpt2	involved_in	GO:0007281	germ cell development	ECO:0000265	IEA	GO_REF:0000107	UniProtKB:O35462|ensembl:ENSRNOP00000022774	10090	Ensembl		P
UniProtKB	B9EKI3	Tmf1	acts_upstream_of_or_within	GO:0007286	spermatid development	ECO:0000315	IMP	PMID:23000399	MGI:MGI:4867392	10090	MGI		P
UniProtKB	B9EKI3	Tmf1	acts_upstream_of_or_within	GO:0007286	spermatid development	ECO:0000315	IMP	PMID:20691678	MGI:MGI:4867389|MGI:MGI:4867392	10090	MGI		P
UniProtKB	B9EKI3	Tmf1	acts_upstream_of_or_within	GO:0001675	acrosome assembly	ECO:0000315	IMP	PMID:20691678	MGI:MGI:4867389|MGI:MGI:4867392	10090	MGI	occurs_in(CL:0000018)	P
UniProtKB	B9EKI3	Tmf1	acts_upstream_of_or_within	GO:0007289	spermatid nucleus differentiation	ECO:0000315	IMP	PMID:20691678	MGI:MGI:4867389|MGI:MGI:4867392	10090	MGI		P
UniProtKB	C3U1R6	Prm2	involved_in	GO:0007286	spermatid development	ECO:0000256	IEA	GO_REF:0000002	InterPro:IPR000492	39442	InterPro		P
UniProtKB	C3U1R7	Prm2	involved_in	GO:0007286	spermatid development	ECO:0000256	IEA	GO_REF:0000002	InterPro:IPR000492	35531	InterPro		P
UniProtKB	C3U1R8	Prm2	involved_in	GO:0007286	spermatid development	ECO:0000256	IEA	GO_REF:0000002	InterPro:IPR000492	10091	InterPro		P
UniProtKB	C3U1S0	Prm2	involved_in	GO:0007286	spermatid development	ECO:0000256	IEA	GO_REF:0000002	InterPro:IPR000492	10092	InterPro		P
UniProtKB	D3YWB7	Gm4297	involved_in	GO:0007286	spermatid development	ECO:0000318	IBA	PMID:21873635	MGI:MGI:1922390|PANTHER:PTN001064565	10090	GO_Central		P
UniProtKB	D3Z347	Slx	involved_in	GO:0007286	spermatid development	ECO:0000318	IBA	PMID:21873635	MGI:MGI:1922390|PANTHER:PTN001064565	10090	GO_Central		P
UniProtKB	D3Z3K2	Ccnb1ip1	acts_upstream_of_or_within	GO:0007286	spermatid development	ECO:0000315	IMP	PMID:17784788	MGI:MGI:3050548	10090	MGI	occurs_in(CL:0000018)	P
UniProtKB	D3Z4R1	Hfm1	involved_in	GO:0048477	oogenesis	ECO:0000322	IEA	GO_REF:0000043	UniProtKB-KW:KW-0896	10090	UniProt		P
UniProtKB	D3Z4U6	Gm5934	involved_in	GO:0007286	spermatid development	ECO:0000318	IBA	PMID:21873635	MGI:MGI:1922390|PANTHER:PTN001064565	10090	GO_Central		P
UniProtKB	D3Z7C4	Gm2030	involved_in	GO:0007286	spermatid development	ECO:0000318	IBA	PMID:21873635	MGI:MGI:1922390|PANTHER:PTN001064565	10090	GO_Central		P
UniProtKB	E5FYH1	Topaz1	involved_in	GO:0007286	spermatid development	ECO:0000318	IBA	PMID:21873635	MGI:MGI:3779933|PANTHER:PTN002860937	10090	GO_Central		P
UniProtKB	E5FYH1	Topaz1	acts_upstream_of_or_within	GO:0007286	spermatid development	ECO:0000315	IMP	PMID:26358182	MGI:MGI:5700076	10090	MGI		P
UniProtKB	E9Q3T6	Prdm14	involved_in	GO:0007281	germ cell development	ECO:0000315	IMP	PMID:27281218		10090	UniProt		P
UniProtKB	E9Q3T6	Prdm14	involved_in	GO:0007281	germ cell development	ECO:0000315	IMP	PMID:26523391		10090	UniProt		P
UniProtKB	E9Q3T6	Prdm14	acts_upstream_of_or_within	GO:0007281	germ cell development	ECO:0000315	IMP	PMID:18622394	MGI:MGI:3805889	10090	MGI	occurs_in(EMAPA:17962)|occurs_in(EMAPA:17972)	P
UniProtKB	E9Q5G7	Oog1	acts_upstream_of_or_within	GO:0048599	oocyte development	ECO:0006052	IMP	PMID:29731491		10090	MGI	occurs_in(EMAPA:17962),occurs_in(GO:0005575)	P
UniProtKB	E9Q5K9	Ythdc1	acts_upstream_of_or_within	GO:0048160	primary follicle stage	ECO:0000315	IMP	PMID:29799838	MGI:MGI:3757577,MGI:MGI:6194732	10090	MGI	occurs_in(EMAPA:31025)	P
UniProtKB	E9Q5K9	Ythdc1	acts_upstream_of_or_within	GO:0048160	primary follicle stage	ECO:0000315	IMP	PMID:29799838	MGI:MGI:2176187,MGI:MGI:6194732	10090	MGI	occurs_in(EMAPA:31025)	P
UniProtKB	E9Q5M6	Cfap44	involved_in	GO:0007288	sperm axoneme assembly	ECO:0000318	IBA	PMID:21873635	MGI:MGI:1277238|PANTHER:PTN001010599|UniProtKB:Q96MT7	10090	GO_Central		P
UniProtKB	E9Q5M6	Cfap44	involved_in	GO:0007288	sperm axoneme assembly	ECO:0000315	IMP	PMID:28552195		10090	UniProt		P
UniProtKB	E9Q5M6	Cfap44	involved_in	GO:0007288	sperm axoneme assembly	ECO:0000315	IMP	PMID:29449551		10090	UniProt		P
UniProtKB	E9Q5M6	Cfap44	acts_upstream_of_or_within	GO:0007288	sperm axoneme assembly	ECO:0000315	IMP	PMID:29522859	MGI:MGI:6140014	10090	MGI	occurs_in(CL:0000019)	P
UniProtKB	E9Q5M6	Cfap44	acts_upstream_of_or_within	GO:0007288	sperm axoneme assembly	ECO:0000266	ISO	GO_REF:0000096	UniProtKB:Q96MT7	10090	MGI		P
UniProtKB	E9Q5M6	Cfap44	involved_in	GO:0007288	sperm axoneme assembly	ECO:0000265	IEA	GO_REF:0000107	UniProtKB:Q96MT7|ensembl:ENSP00000377428	10090	Ensembl		P
UniProtKB	E9Q7R9	Cfap43	involved_in	GO:0007288	sperm axoneme assembly	ECO:0000318	IBA	PMID:21873635	PANTHER:PTN002686399|UniProtKB:Q8NDM7	10090	GO_Central		P
UniProtKB	E9Q7R9	Cfap43	involved_in	GO:0007288	sperm axoneme assembly	ECO:0000315	IMP	PMID:29449551		10090	UniProt		P
UniProtKB	E9Q7R9	Cfap43	involved_in	GO:0007288	sperm axoneme assembly	ECO:0000315	IMP	PMID:28552195		10090	UniProt		P
UniProtKB	E9Q7R9	Cfap43	acts_upstream_of_or_within	GO:0007288	sperm axoneme assembly	ECO:0000315	IMP	PMID:31884020	MGI:MGI:6431400	10090	MGI	occurs_in(CL:0011016)	P
UniProtKB	E9Q7R9	Cfap43	acts_upstream_of_or_within	GO:0007288	sperm axoneme assembly	ECO:0000315	IMP	PMID:29522859	MGI:MGI:6140013	10090	MGI	occurs_in(CL:0000019)	P
UniProtKB	E9Q7R9	Cfap43	acts_upstream_of_or_within	GO:0007288	sperm axoneme assembly	ECO:0000266	ISO	GO_REF:0000096	UniProtKB:Q8NDM7	10090	MGI		P
UniProtKB	E9Q7R9	Cfap43	involved_in	GO:0007288	sperm axoneme assembly	ECO:0000265	IEA	GO_REF:0000107	UniProtKB:Q8NDM7|ensembl:ENSP00000349568	10090	Ensembl		P
UniProtKB	E9Q8T7	Dnah1	acts_upstream_of_or_within	GO:0007288	sperm axoneme assembly	ECO:0000266	ISO	GO_REF:0000096	UniProtKB:Q9P2D7	10090	MGI		P
UniProtKB	E9Q8T7	Dnah1	involved_in	GO:0007288	sperm axoneme assembly	ECO:0000265	IEA	GO_REF:0000107	UniProtKB:Q9P2D7|ensembl:ENSP00000401514	10090	Ensembl		P
UniProtKB	E9Q956	Mcmdc2	acts_upstream_of_or_within	GO:0048477	oogenesis	ECO:0000315	IMP	PMID:27760146	MGI:MGI:2178050,MGI:MGI:5511194	10090	MGI		P
UniProtKB	E9Q9F6	Catsperd	involved_in	GO:0048240	sperm capacitation	ECO:0000315	IMP	PMID:21224844		10090	UniProt		P
UniProtKB	E9QL04	Aurkc	involved_in	GO:0048599	oocyte development	ECO:0000256	IEA	GO_REF:0000002	InterPro:IPR030613	10090	InterPro		P
UniProtKB	F2Z472	Svs3a	involved_in	GO:0048240	sperm capacitation	ECO:0000318	IBA	PMID:21873635	MGI:MGI:1858275|PANTHER:PTN000057643	10090	GO_Central		P
UniProtKB	F2Z4A9	Smarca2	involved_in	GO:0007286	spermatid development	ECO:0000265	IEA	GO_REF:0000107	UniProtKB:E9PTG1|ensembl:ENSRNOP00000016740	10090	Ensembl		P
UniProtKB	F6VD35	Zp3	involved_in	GO:0035803	egg coat formation	ECO:0000256	IEA	GO_REF:0000002	InterPro:IPR040196	10090	InterPro		P
UniProtKB	F6VV40	Pank2	acts_upstream_of_or_within	GO:0007286	spermatid development	ECO:0000315	IMP	PMID:15525657	MGI:MGI:3514020	10090	MGI	occurs_in(EMAPA:17972)	P
UniProtKB	F7A4R2	Nectin3	involved_in	GO:0007286	spermatid development	ECO:0000256	IEA	GO_REF:0000002	InterPro:IPR033319	10090	InterPro		P
UniProtKB	G3X8T0	Mov10l1	involved_in	GO:0007281	germ cell development	ECO:0000265	IEA	GO_REF:0000107	UniProtKB:Q9BXT6|ensembl:ENSP00000262794	10090	Ensembl		P
UniProtKB	G5E8Z2	Taf4b	involved_in	GO:0048477	oogenesis	ECO:0000322	IEA	GO_REF:0000043	UniProtKB-KW:KW-0896	10090	UniProt		P
UniProtKB	J3KMR5	Gm21858	involved_in	GO:0007286	spermatid development	ECO:0000318	IBA	PMID:21873635	MGI:MGI:1922390|PANTHER:PTN001064565	10090	GO_Central		P
UniProtKB	J3KMU1	Gm28490	involved_in	GO:0007286	spermatid development	ECO:0000318	IBA	PMID:21873635	MGI:MGI:1922390|PANTHER:PTN001064565	10090	GO_Central		P
UniProtKB	J3QJX2	Gm21477	involved_in	GO:0007286	spermatid development	ECO:0000318	IBA	PMID:21873635	MGI:MGI:1922390|PANTHER:PTN001064565	10090	GO_Central		P
UniProtKB	J3QML3	Btbd35f29	involved_in	GO:0007281	germ cell development	ECO:0000256	IEA	GO_REF:0000002	InterPro:IPR043380	10090	InterPro		P
UniProtKB	J3QMS5	Btbd35f2	involved_in	GO:0007281	germ cell development	ECO:0000256	IEA	GO_REF:0000002	InterPro:IPR043380	10090	InterPro		P
UniProtKB	J3QMW9	Btbd35f6	involved_in	GO:0007281	germ cell development	ECO:0000256	IEA	GO_REF:0000002	InterPro:IPR043380	10090	InterPro		P
UniProtKB	J3QN64	Btbd35f22	involved_in	GO:0007281	germ cell development	ECO:0000256	IEA	GO_REF:0000002	InterPro:IPR043380	10090	InterPro		P
