chrom	start	end	E1	E1.d
chr1	22500000	22550000	0.0735640324827805	28
chr1	22550000	22600000	-0.624150027993581	23
chr1	22600000	22650000	-0.290843875784895	25
chr1	22650000	22700000	-0.394584794654438	25
chr1	22700000	22750000	-0.229067993604951	26
chr1	22750000	22800000	-0.326614415193392	25
chr1	22800000	22850000	-0.606305769453492	23
chr1	22850000	22900000	-0.484771931772727	24
chr1	22900000	22950000	-0.776285961549411	22
chr1	22950000	23000000	-0.592984963209704	24
chr1	23000000	23050000	-0.606531264813814	23
chr1	23050000	23100000	-0.325533861011864	25
chr1	23100000	23150000	0.350263939386402	29
chr1	23150000	23200000	0.121673302315574	28
chr1	23200000	23250000	0.157349379698424	28
chr1	23250000	23300000	-0.135759875436405	26
chr1	23300000	23350000	-0.187799749938624	26
chr1	23350000	23400000	0.876214108918416	32
chr1	23400000	23450000	-0.121299376316989	27
chr1	23450000	23500000	-0.0888031852491965	27
chr1	23500000	23550000	0.017566079953597	27
chr1	23550000	23600000	-0.146969284037579	26
chr1	23600000	23650000	0.49169656671371	30
chr1	23650000	23700000	-0.35798379437248	25
chr1	23700000	23750000	-0.238485278026014	26
chr1	23750000	23800000	0.764680333945531	31
chr1	23800000	23850000	0.395068124843973	29
chr1	23850000	23900000	0.474483035320508	30
chr1	23900000	23950000	1.01071520806515	33
chr1	23950000	24000000	1.9759319532967	37
chr1	24000000	24050000	1.42102105980022	34
chr1	24050000	24100000	0.628556490616556	31
chr1	24100000	24150000	0.340405744389881	29
chr1	24150000	24200000	0.275884936379819	29
chr1	24200000	24250000	-0.0489617131904845	27
chr1	24250000	24300000	-0.141707964851456	26
chr1	24300000	24350000	0.101307571092204	28
chr1	24350000	24400000	-0.162922958943164	26
chr1	24400000	24450000	-0.276415713349655	26
chr1	24450000	24500000	-0.112769178801296	27
chr1	24500000	24550000	-0.179690402455906	26
chr1	24550000	24600000	0.279784806057165	29
chr1	24600000	24650000	-0.203917291317488	26
chr1	24650000	24700000	0.171147886574738	28
chr1	24700000	24750000	0.42546327392975	30
chr1	24750000	24800000	0.0644404960561785	28
chr1	24800000	24850000	-0.721051559632461	23
chr1	24850000	24900000	-0.599649371880442	23
chr1	24900000	24950000	-0.0457332949296265	27
chr1	24950000	25000000	-0.293682464126055	25
chr1	25000000	25050000	0.583809259036321	31
chr1	25050000	25100000	-0.397039031099343	25
chr1	25100000	25150000	-0.167480906881708	26
chr1	25150000	25200000	0.612111049968058	31
chr1	25200000	25250000	-0.165696050729425	26
chr1	25250000	25300000	-0.58400515708838	24
chr1	25300000	25350000	-0.100440985225446	27
chr1	25350000	25400000	-0.487477890115289	24
chr1	25400000	25450000	-0.554342437504775	24
chr1	25450000	25500000	-0.359434283696066	25
chr1	25500000	25550000	-0.883851978947963	21
chr1	25550000	25600000	-0.830869043686847	22
chr1	25600000	25650000	-0.877169469176592	21
chr1	25650000	25700000	-0.376518168439369	25
chr1	25700000	25750000	-1.21944314714918	19
chr1	25750000	25800000	-0.513443018411609	24
chr1	25800000	25850000	0.068140023747732	28
chr1	25850000	25900000	-0.573965518943238	24
chr1	25900000	25950000	-1.53373905754929	16
chr1	25950000	26000000	-1.02431070769932	20
chr1	26000000	26050000	-0.718766626135217	23
chr1	26050000	26100000	-0.358280242025703	25
chr1	26100000	26150000	-0.581713693090696	24
chr1	26150000	26200000	-0.617939311665638	23
chr1	26200000	26250000	-0.917260638156672	21
chr1	26250000	26300000	-0.751531664378471	22
chr1	26300000	26350000	-0.707792176377231	23
chr1	26350000	26400000	-0.603394584479839	23
chr1	26400000	26450000	-1.53083496836098	16
chr1	26450000	26500000	-1.01139823620905	20
chr1	26500000	26550000	-1.16357516630836	19
chr1	26550000	26600000	-1.03303105912493	20
chr1	26600000	26650000	-1.50682063583618	16
chr1	26650000	26700000	-0.239724385562343	26
chr1	26700000	26750000	-1.80460751437214	14
chr1	26750000	26800000	-0.518000443291249	24
chr1	26800000	26850000	-1.04209149570593	20
chr1	26850000	26900000	-0.334247233327328	25
chr1	26900000	26950000	-0.699817117068805	23
chr1	26950000	27000000	-0.777814935687611	22
chr1	27000000	27050000	-0.781728807732153	22
chr1	27050000	27100000	-1.14118258894153	19
chr1	27100000	27150000	-1.18872000801798	19
chr1	27150000	27200000	-1.68645513481386	15
chr1	27200000	27250000	-0.93171063238813	21
chr1	27250000	27300000	-0.711635635265651	23
chr1	27300000	27350000	-0.986713700224317	21
chr1	27350000	27400000	-1.30825310168182	18
chr1	27400000	27450000	-0.606550891438574	23
chr1	27450000	27500000	-0.968883273067499	21
chr1	27500000	27550000	-1.79974730321449	14
chr1	27550000	27600000	-1.5060437828218	16
chr1	27600000	27650000	-1.54421462093381	16
chr1	27650000	27700000	-2.07912366869073	11
chr1	27700000	27750000	-1.31566097127075	18
chr1	27750000	27800000	-1.52800937641434	16
chr1	27800000	27850000	-1.26352613665043	18
chr1	27850000	27900000	-1.50883218320156	16
chr1	27900000	27950000	-1.44343259335585	17
chr1	27950000	28000000	-0.744916818725229	22
chr1	28000000	28050000	-1.0312975367584	20
chr1	28050000	28100000	-1.30065634343031	18
chr1	28100000	28150000	-0.775527717175292	22
chr1	28150000	28200000	-1.59162224719005	16
chr1	28200000	28250000	-1.25014598627121	18
chr1	28250000	28300000	-1.73177653588434	14
chr1	28300000	28350000	-0.964566840095657	21
chr1	28350000	28400000	-1.55621908735153	16
chr1	28400000	28450000	-0.831126157902614	22
chr1	28450000	28500000	-0.969191149689295	21
chr1	28500000	28550000	-1.61759409953519	15
chr1	28550000	28600000	-1.68276257081074	15
chr1	28600000	28650000	-1.41345972070278	17
chr1	28650000	28700000	-1.25266712146917	18
chr1	28700000	28750000	-0.793795899803178	22
chr1	28750000	28800000	-1.07111889687413	20
chr1	28800000	28850000	-1.35580411005212	18
chr1	28850000	28900000	-1.0466463025018	20
chr1	28900000	28950000	-1.34620940341879	18
chr1	28950000	29000000	-1.29728147430137	18
chr1	29000000	29050000	-0.958185409188714	21
chr1	29050000	29100000	-1.18978016149694	19
chr1	29100000	29150000	-1.99760617405852	12
chr1	29150000	29200000	-1.34981016141958	18
chr1	29200000	29250000	-1.42465580444572	17
chr1	29250000	29300000	-1.73886621262472	14
chr1	29300000	29350000	-1.3189368263826	18
chr1	29350000	29400000	-1.295385574455	18
chr1	29400000	29450000	-1.03577185642544	20
chr1	29450000	29500000	-1.63678927397129	15
chr1	29500000	29550000	-0.94258975372615	21
chr1	29550000	29600000	-0.985451100505395	21
chr1	29600000	29650000	-1.78998707279481	14
chr1	29650000	29700000	-1.33007085111076	18
chr1	29700000	29750000	-1.88373268743904	13
chr1	29750000	29800000	-1.23164952166687	19
chr1	29800000	29850000	-1.25199541574874	18
chr1	29850000	29900000	-0.98967821747003	21
chr1	29900000	29950000	-1.33727430977704	18
chr1	29950000	30000000	-0.971279140392673	21
chr1	30000000	30050000	-1.58131133643494	16
chr1	30050000	30100000	-1.78759043995426	14
chr1	30100000	30150000	-1.14405709624338	19
chr1	30150000	30200000	-1.55336878041607	16
chr1	30200000	30250000	-0.960161955852706	21
chr1	30250000	30300000	-1.27193428653793	18
chr1	30300000	30350000	-1.17358773960075	19
chr1	30350000	30400000	-0.980837338684033	21
chr1	30400000	30450000	-0.788532085043233	22
chr1	30450000	30500000	-1.22301864693291	19
chr1	30500000	30550000	-0.880076356225946	21
chr1	30550000	30600000	-0.655058921283718	23
chr1	30600000	30650000	-1.10172603176298	20
chr1	30650000	30700000	-1.46139113719476	17
chr1	30700000	30750000	-0.99251821548579	21
chr1	30750000	30800000	0.045574116515407	28
chr1	30800000	30850000	0.453523318811382	30
chr1	30850000	30900000	0.42445277530884	30
chr1	30900000	30950000	0.272493122876022	29
chr1	30950000	31000000	-0.352883827201646	25
chr1	31000000	31050000	-0.500104886971129	24
chr1	31050000	31100000	-0.465482106567373	24
chr1	31100000	31150000	-0.0843884215516985	27
chr1	31150000	31200000	-0.674883232791616	23
chr1	31200000	31250000	-0.623936933805008	23
chr1	31250000	31300000	-1.48578998367907	16
chr1	31300000	31350000	-0.72654147969812	23
chr1	31350000	31400000	-1.34876935209311	18
chr1	31400000	31450000	-1.31063005046934	18
chr1	31450000	31500000	-2.3659426316395	9
chr1	31500000	31550000	-1.52532619513168	16
chr1	31550000	31600000	-0.875634865625575	21
chr1	31600000	31650000	-1.15119370312212	19
chr1	31650000	31700000	-0.902802329238347	21
chr1	31700000	31750000	-1.31092571683745	18
chr1	31750000	31800000	-1.05730306734515	20
chr1	31800000	31850000	-0.734625365901203	23
chr1	31850000	31900000	-1.08095376392071	20
chr1	31900000	31950000	-1.235377026947	19
chr1	31950000	32000000	-1.59064290888378	16
chr1	32000000	32050000	-1.10571815225616	20
chr1	32050000	32100000	-1.37473480678885	17
chr1	32100000	32150000	-1.6384867643706	15
chr1	32150000	32200000	-1.48674492127834	16
