chrom	start	end	E1	E1.d
chr1	22100000	22150000	-1.38191045004686	18
chr1	22150000	22200000	-2.13914043927714	13
chr1	22200000	22250000	-1.36192480602065	18
chr1	22250000	22300000	-0.782311593501378	21
chr1	22300000	22350000	-0.660913414990022	22
chr1	22350000	22400000	-0.393619220678836	23
chr1	22400000	22450000	-0.851170739944882	21
chr1	22450000	22500000	-1.38432087234056	18
chr1	22500000	22550000	0.0427676917896405	25
chr1	22550000	22600000	-0.964595545614458	20
chr1	22600000	22650000	-0.584592028665979	22
chr1	22650000	22700000	-0.973738485629244	20
chr1	22700000	22750000	-1.00419871130604	20
chr1	22750000	22800000	-0.80440786004401	21
chr1	22800000	22850000	-0.825131183505567	21
chr1	22850000	22900000	-1.16701415816002	19
chr1	22900000	22950000	-1.03551898716729	20
chr1	22950000	23000000	-0.706155687222395	22
chr1	23000000	23050000	-0.938840764096059	20
chr1	23050000	23100000	-1.16775342120497	19
chr1	23100000	23150000	-0.445019689948479	23
chr1	23150000	23200000	-0.592719414100343	22
chr1	23200000	23250000	-0.271566130109046	24
chr1	23250000	23300000	0.125058441509978	25
chr1	23300000	23350000	-0.408996051240259	23
chr1	23350000	23400000	0.358381413084336	26
chr1	23400000	23450000	-0.466749933591793	23
chr1	23450000	23500000	-0.609907696313944	22
chr1	23500000	23550000	-0.567281925182726	22
chr1	23550000	23600000	-0.919386114188194	20
chr1	23600000	23650000	-0.604509823915221	22
chr1	23650000	23700000	-0.784720406902512	21
chr1	23700000	23750000	-0.359957505192523	23
chr1	23750000	23800000	0.475711472103187	27
chr1	23800000	23850000	0.638577869523425	28
chr1	23850000	23900000	0.708730709821284	28
chr1	23900000	23950000	1.49992790265765	32
chr1	23950000	24000000	1.76403527203178	34
chr1	24000000	24050000	1.46209791181468	32
chr1	24050000	24100000	1.2784230716477	31
chr1	24100000	24150000	0.711362699047358	28
chr1	24150000	24200000	0.234862078686793	26
chr1	24200000	24250000	0.349960601602959	26
chr1	24250000	24300000	-0.10025841299824	24
chr1	24300000	24350000	-0.366883484645334	23
chr1	24350000	24400000	-0.789991435084272	21
chr1	24400000	24450000	-0.627461838476107	22
chr1	24450000	24500000	-1.29374810837696	18
chr1	24500000	24550000	-0.621237247884952	22
chr1	24550000	24600000	-0.545674715155011	22
chr1	24600000	24650000	-0.867038569484084	21
chr1	24650000	24700000	-0.314398819612778	23
chr1	24700000	24750000	-0.319891665989495	23
chr1	24750000	24800000	-0.133184484958795	24
chr1	24800000	24850000	-1.26859540069811	19
chr1	24850000	24900000	-1.29866377455797	18
chr1	24900000	24950000	-1.32258375821162	18
chr1	24950000	25000000	-1.30883100698334	18
chr1	25000000	25050000	-0.714184028088949	21
chr1	25050000	25100000	-1.15896961959958	19
chr1	25100000	25150000	-1.52813278994992	17
chr1	25150000	25200000	-0.998796231236913	20
chr1	25200000	25250000	-1.26094317062179	19
chr1	25250000	25300000	-1.25504772859207	19
chr1	25300000	25350000	-1.32469443469226	18
chr1	25350000	25400000	-1.57041772443905	17
chr1	25400000	25450000	-1.82992407339055	15
chr1	25450000	25500000	-1.52133860469676	17
chr1	25500000	25550000	-2.20114104864492	13
chr1	25550000	25600000	-1.99860343553119	14
chr1	25600000	25650000	-2.08202993087678	14
chr1	25650000	25700000	-1.75690675700244	16
chr1	25700000	25750000	-2.17072711439486	13
chr1	25750000	25800000	-1.59384183111845	17
chr1	25800000	25850000	-1.30401688295371	18
chr1	25850000	25900000	-2.0419654696274	14
chr1	25900000	25950000	-2.79606765622901	8
chr1	25950000	26000000	-2.020362655254	14
chr1	26000000	26050000	-2.28613456642493	12
chr1	26050000	26100000	-2.1229235452556	14
chr1	26100000	26150000	-2.38423478087396	12
chr1	26150000	26200000	-2.48587963279172	11
chr1	26200000	26250000	-2.33077455304184	12
chr1	26250000	26300000	-2.47638345090587	11
chr1	26300000	26350000	-2.0799918519742	14
chr1	26350000	26400000	-2.65853245754588	9
chr1	26400000	26450000	-3.35374014579447	4
chr1	26450000	26500000	-2.69076149825484	9
chr1	26500000	26550000	-2.5101665879986	11
chr1	26550000	26600000	-2.40952831154811	11
chr1	26600000	26650000	-2.22774397025054	13
chr1	26650000	26700000	-1.53547825791382	17
chr1	26700000	26750000	-2.70458898517215	9
chr1	26750000	26800000	-2.63825930555031	10
chr1	26800000	26850000	-2.67593291412605	9
chr1	26850000	26900000	-2.17479691714423	13
chr1	26900000	26950000	-2.2203092430444	13
chr1	26950000	27000000	-2.76325110476837	8
chr1	27000000	27050000	-2.57635759716186	10
chr1	27050000	27100000	-3.14261406492721	5
chr1	27100000	27150000	-2.95803466180782	7
chr1	27150000	27200000	-3.52892605173733	2
chr1	27200000	27250000	-2.76228717565895	8
chr1	27250000	27300000	-2.57989788182989	10
chr1	27300000	27350000	-2.61192242707167	10
chr1	27350000	27400000	-2.84519931197837	8
chr1	27400000	27450000	-1.96863946835015	15
chr1	27450000	27500000	-2.25186452894398	13
chr1	27500000	27550000	-2.88490946084248	7
chr1	27550000	27600000	-2.98149173664356	6
chr1	27600000	27650000	-2.94199407398499	7
chr1	27650000	27700000	-2.89552686793619	7
chr1	27700000	27750000	-3.07861110015739	6
chr1	27750000	27800000	-2.73449259822785	9
chr1	27800000	27850000	-2.92732983283565	7
chr1	27850000	27900000	-2.83145733633786	8
chr1	27900000	27950000	-2.31925047273929	12
chr1	27950000	28000000	-2.52197833565049	11
chr1	28000000	28050000	-1.88392752932854	15
chr1	28050000	28100000	-2.63479463219357	10
chr1	28100000	28150000	-2.5720427162036	10
chr1	28150000	28200000	-2.96859860216982	7
chr1	28200000	28250000	-2.79440418544936	8
chr1	28250000	28300000	-3.0073369910852	6
chr1	28300000	28350000	-2.12947535166248	13
chr1	28350000	28400000	-2.91690272174058	7
chr1	28400000	28450000	-2.36378673579112	12
chr1	28450000	28500000	-2.47686262089804	11
chr1	28500000	28550000	-2.24740190372053	13
chr1	28550000	28600000	-2.45160194815677	11
chr1	28600000	28650000	-2.29137419036671	12
chr1	28650000	28700000	-2.33529645200168	12
chr1	28700000	28750000	-2.40569429470536	11
chr1	28750000	28800000	-2.58873794719688	10
chr1	28800000	28850000	-2.11634603736816	14
chr1	28850000	28900000	-2.90010630890554	7
chr1	28900000	28950000	-3.015263020598	6
chr1	28950000	29000000	-2.65510028036307	9
chr1	29000000	29050000	-2.22036004337952	13
chr1	29050000	29100000	-2.51941611635606	11
chr1	29100000	29150000	-2.67887953698692	9
chr1	29150000	29200000	-3.13601231019933	5
chr1	29200000	29250000	-2.90693362408317	7
chr1	29250000	29300000	-2.37850079673757	12
chr1	29300000	29350000	-2.5554330535714	10
chr1	29350000	29400000	-2.96397842440454	7
chr1	29400000	29450000	-2.62511070315324	10
chr1	29450000	29500000	-2.63281138046394	10
chr1	29500000	29550000	-2.67814619627034	9
chr1	29550000	29600000	-2.68937118132087	9
chr1	29600000	29650000	-3.04911725767708	6
chr1	29650000	29700000	-2.93928720708091	7
chr1	29700000	29750000	-3.13710866113855	5
chr1	29750000	29800000	-2.73795406926024	9
chr1	29800000	29850000	-2.3761656355308	12
chr1	29850000	29900000	-2.67648631308882	9
chr1	29900000	29950000	-3.10951101560441	5
chr1	29950000	30000000	-3.10539512147889	5
chr1	30000000	30050000	-2.69322548031023	9
chr1	30050000	30100000	-2.77533070962686	8
chr1	30100000	30150000	-2.56978119372932	10
chr1	30150000	30200000	-2.52177727910109	11
chr1	30200000	30250000	-2.00244225159423	14
chr1	30250000	30300000	-2.20421666359387	13
chr1	30300000	30350000	-2.87803244694696	7
chr1	30350000	30400000	-2.44895214278851	11
chr1	30400000	30450000	-2.19912324787472	13
chr1	30450000	30500000	-1.91244547575139	15
chr1	30500000	30550000	-1.68493541855085	16
chr1	30550000	30600000	-1.81753538553907	16
chr1	30600000	30650000	-2.57753806447635	10
chr1	30650000	30700000	-2.88794906896771	7
chr1	30700000	30750000	-2.25803022528726	13
chr1	30750000	30800000	-1.34048962666793	18
chr1	30800000	30850000	-0.117381335297608	24
chr1	30850000	30900000	0.113118305795002	25
chr1	30900000	30950000	-0.726852103245247	21
chr1	30950000	31000000	-1.33175046825304	18
chr1	31000000	31050000	-1.34771469056526	18
chr1	31050000	31100000	-1.64689596666319	17
chr1	31100000	31150000	-1.74255556858104	16
chr1	31150000	31200000	-1.76761640239569	16
chr1	31200000	31250000	-1.90074563522319	15
chr1	31250000	31300000	-2.90557013744658	7
chr1	31300000	31350000	-2.28849386368007	12
chr1	31350000	31400000	-2.31019622428981	12
chr1	31400000	31450000	-2.74740426909956	9
chr1	31450000	31500000	-3.18532582298846	5
chr1	31500000	31550000	-3.09873166549032	5
chr1	31550000	31600000	-2.65326456845278	9
chr1	31600000	31650000	-2.67546522504137	9
chr1	31650000	31700000	-2.43680524470647	11
chr1	31700000	31750000	-2.57860040780336	10
chr1	31750000	31800000	-2.74943180041471	9
